job_title,company_name,company_location,job_url
b'Python Backend Developer (m/f/d)',b'Vantis',"b'Munich, Bavaria, Germany'",b'https://de.linkedin.com/jobs/view/python-backend-developer-m-f-d-at-vantis-3569801376?refId=SNbBieUEZKiq17VsiM324A%3D%3D&trackingId=mC3R0XfxuZXWqS2ZORqw1A%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Python Senior Backend Engineer (m/f/d)',b'Y42',"b'Berlin, Germany'",b'https://de.linkedin.com/jobs/view/python-senior-backend-engineer-m-f-d-at-y42-3585539171?refId=SNbBieUEZKiq17VsiM324A%3D%3D&trackingId=z4WY9kdlZvFRzjphjXgjSQ%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'(Senior) QA Automation Engineer - Python with Selenium (gn)',b'MEDWING',"b'Berlin, Berlin, Germany'",b'https://de.linkedin.com/jobs/view/senior-qa-automation-engineer-python-with-selenium-gn-at-medwing-3590346128?refId=SNbBieUEZKiq17VsiM324A%3D%3D&trackingId=r2XiWKb0PPhA6clXWr3zbg%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Software Engineer Python (all genders)',b'AllocNow GmbH',"b'Bonn, North Rhine-Westphalia, Germany'",b'https://de.linkedin.com/jobs/view/software-engineer-python-all-genders-at-allocnow-gmbh-3584975452?refId=SNbBieUEZKiq17VsiM324A%3D%3D&trackingId=o4IntOgApMhDvJpesHLwIA%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Software Engineer Python (all genders)',b'AllocNow GmbH',"b'Bonn, North Rhine-Westphalia, Germany'",b'https://de.linkedin.com/jobs/view/software-engineer-python-all-genders-at-allocnow-gmbh-3584975452?refId=i8%2Bin7HV%2Fyp1o1K5yV%2F2uA%3D%3D&trackingId=8wGOfmGJ6Pe%2BSstSdJuNtQ%3D%3D&position=1&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Python Developer/in (m/w/d)',b'DNS:NET Internet Service GmbH',"b'Berlin, Berlin, Germany'",b'https://de.linkedin.com/jobs/view/python-developer-in-m-w-d-at-dns-net-internet-service-gmbh-3588702357?refId=i8%2Bin7HV%2Fyp1o1K5yV%2F2uA%3D%3D&trackingId=%2Bm%2FXaetR%2BczvKA2yaZr%2Fmg%3D%3D&position=2&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Python Developer (m/w/x)',b'roastmarket',"b'Frankfurt, Hesse, Germany'",b'https://de.linkedin.com/jobs/view/python-developer-m-w-x-at-roastmarket-3577552898?refId=i8%2Bin7HV%2Fyp1o1K5yV%2F2uA%3D%3D&trackingId=ghvQfu6LAuKZL45OBJjJnw%3D%3D&position=3&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Senior Django / Python Developer',b'Divio Technologies AB',"b'Berlin, Berlin, Germany'",b'https://de.linkedin.com/jobs/view/senior-django-python-developer-at-divio-technologies-ab-3590302538?refId=i8%2Bin7HV%2Fyp1o1K5yV%2F2uA%3D%3D&trackingId=2HGV0ol2d%2B3z8AxItpwSLA%3D%3D&position=4&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Python Developer (m/w/x)',b'K-tronik GmbH',"b'Munich, Bavaria, Germany'",b'https://de.linkedin.com/jobs/view/python-developer-m-w-x-at-k-tronik-gmbh-3579727322?refId=i8%2Bin7HV%2Fyp1o1K5yV%2F2uA%3D%3D&trackingId=U1jEtinrOCKJGMd%2BgzlhhQ%3D%3D&position=5&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Junior Back End Developer (m/w/d)',b'apploft. GmbH',"b'Hamburg, Hamburg, Germany'",b'https://de.linkedin.com/jobs/view/junior-back-end-developer-m-w-d-at-apploft-gmbh-3584981518?refId=i8%2Bin7HV%2Fyp1o1K5yV%2F2uA%3D%3D&trackingId=qr5l%2B3H%2BPgghQ5gSp%2BDOGw%3D%3D&position=6&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Backend Developer (all genders)',b'pickshare',"b'Dortmund, North Rhine-Westphalia, Germany'",b'https://de.linkedin.com/jobs/view/backend-developer-all-genders-at-pickshare-3589265681?refId=i8%2Bin7HV%2Fyp1o1K5yV%2F2uA%3D%3D&trackingId=Kv8am1u9pLVTAo2LDpaNDg%3D%3D&position=7&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Python Developer',b'smart IoT',"b'Essen, North Rhine-Westphalia, Germany'",b'https://de.linkedin.com/jobs/view/python-developer-at-smart-iot-3589815797?refId=i8%2Bin7HV%2Fyp1o1K5yV%2F2uA%3D%3D&trackingId=Z16lGPjnbti1%2FNtAwgoX3Q%3D%3D&position=8&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Web Engineer',b'SoundCloud',"b'Berlin, Germany'",b'https://de.linkedin.com/jobs/view/web-engineer-at-soundcloud-3588704465?refId=i8%2Bin7HV%2Fyp1o1K5yV%2F2uA%3D%3D&trackingId=Ah9t9BWIddqiHisPrFIvCA%3D%3D&position=9&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'( Data / Analytics / BI ) Engineer',b'GoPuls',"b'Berlin, Germany'",b'https://de.linkedin.com/jobs/view/data-analytics-bi-engineer-at-gopuls-3588708289?refId=i8%2Bin7HV%2Fyp1o1K5yV%2F2uA%3D%3D&trackingId=ggDz7r3MRjo8igus6L98VQ%3D%3D&position=10&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Junior Fullstack Developer Python/SQL \xe2\x80\x93 Supply Chain (m/w/d)',b'flaschenpost SE',"b'M\xc3\xbcnster, North Rhine-Westphalia, Germany'",b'https://de.linkedin.com/jobs/view/junior-fullstack-developer-python-sql-%E2%80%93-supply-chain-m-w-d-at-flaschenpost-se-3584591239?refId=i8%2Bin7HV%2Fyp1o1K5yV%2F2uA%3D%3D&trackingId=8jnIvEslg5JKtV6iv92vQg%3D%3D&position=11&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Junior Software Developer (m/w/d)',b'WOLFF & M\xc3\x9cLLER',"b'Ludwigsburg, Mecklenburg-West Pomerania, Germany'",b'https://de.linkedin.com/jobs/view/junior-software-developer-m-w-d-at-wolff-m%C3%BCller-3578119401?refId=i8%2Bin7HV%2Fyp1o1K5yV%2F2uA%3D%3D&trackingId=zhFVY%2FvCdxRFWQem4bLRSQ%3D%3D&position=12&pageNum=1&trk=public_jobs_jserp-result_search-card'
"b'Software Engineer, Python/Go'",b'AssemblyAI',"b'Berlin, Germany'",b'https://de.linkedin.com/jobs/view/software-engineer-python-go-at-assemblyai-3571417113?refId=i8%2Bin7HV%2Fyp1o1K5yV%2F2uA%3D%3D&trackingId=nm2tYQTlxnFq3YgjPvSFlg%3D%3D&position=13&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Python Developer (m/w/d)',b'advastore SE',"b'Traunstein, Bavaria, Germany'",b'https://de.linkedin.com/jobs/view/python-developer-m-w-d-at-advastore-se-3571963768?refId=i8%2Bin7HV%2Fyp1o1K5yV%2F2uA%3D%3D&trackingId=zTkh39WAHH5TUq59Ja%2Bt4A%3D%3D&position=14&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Software Developer (m/f/d) Python',b'MID GmbH',"b'Munich, Bavaria, Germany'",b'https://de.linkedin.com/jobs/view/software-developer-m-f-d-python-at-mid-gmbh-3591924182?refId=i8%2Bin7HV%2Fyp1o1K5yV%2F2uA%3D%3D&trackingId=z6rKwC0fy0C%2BVrKZ0WmPPQ%3D%3D&position=15&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'(Junior) Data Engineer - Python (w/m/d)',b'smartclip',"b'Berlin, Berlin, Germany'",b'https://de.linkedin.com/jobs/view/junior-data-engineer-python-w-m-d-at-smartclip-3586233971?refId=i8%2Bin7HV%2Fyp1o1K5yV%2F2uA%3D%3D&trackingId=eUHvaus7nP7fc3MV9lC9uQ%3D%3D&position=16&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Machine Learning Engineer',b'super.AI',"b'Berlin, Berlin, Germany'",b'https://de.linkedin.com/jobs/view/machine-learning-engineer-at-super-ai-3584977648?refId=i8%2Bin7HV%2Fyp1o1K5yV%2F2uA%3D%3D&trackingId=RfN%2FK0wrSnrVeV4uhR1NTQ%3D%3D&position=17&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Machine Learning Engineers (Computer Vision)',b'Retail Foundation',"b'Berlin, Berlin, Germany'",b'https://de.linkedin.com/jobs/view/machine-learning-engineers-computer-vision-at-retail-foundation-3589823043?refId=i8%2Bin7HV%2Fyp1o1K5yV%2F2uA%3D%3D&trackingId=wuTR3DmQAwQxPDqzOiVTww%3D%3D&position=18&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Junior Data Scientist (m/w/d)',b'SKOPOS',"b'H\xc3\xbcrth, North Rhine-Westphalia, Germany'",b'https://de.linkedin.com/jobs/view/junior-data-scientist-m-w-d-at-skopos-group-3584980365?refId=i8%2Bin7HV%2Fyp1o1K5yV%2F2uA%3D%3D&trackingId=vg%2FcZBipzVaUoMymp9PruQ%3D%3D&position=19&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Python Developer (f/m/d)',b'IONOS',"b'Berlin, Berlin, Germany'",b'https://de.linkedin.com/jobs/view/python-developer-f-m-d-at-ionos-3580613392?refId=i8%2Bin7HV%2Fyp1o1K5yV%2F2uA%3D%3D&trackingId=Bl%2FQlXVI2vpxWv73Wjig5Q%3D%3D&position=20&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Python Software Developer (Web Development) (all genders)',b'WorkGenius Germany',"b'Hamburg, Hamburg, Germany'",b'https://de.linkedin.com/jobs/view/python-software-developer-web-development-all-genders-at-workgenius-germany-3570051769?refId=i8%2Bin7HV%2Fyp1o1K5yV%2F2uA%3D%3D&trackingId=b1CArMED5lP1oIOEA%2BL40Q%3D%3D&position=21&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Python Software Developer (m/w/d)',b'Positive Thinking Company',"b'Frankfurt, Hesse, Germany'",b'https://de.linkedin.com/jobs/view/python-software-developer-m-w-d-at-positive-thinking-company-3589261541?refId=i8%2Bin7HV%2Fyp1o1K5yV%2F2uA%3D%3D&trackingId=i8KuKjk0YpP7y6lg0xMHFw%3D%3D&position=22&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Python Developer (m/w/d)',b'sewts',"b'Munich, Bavaria, Germany'",b'https://de.linkedin.com/jobs/view/python-developer-m-w-d-at-sewts-3554155604?refId=i8%2Bin7HV%2Fyp1o1K5yV%2F2uA%3D%3D&trackingId=JS1%2B6ULa74Pv8QyMckgYDw%3D%3D&position=23&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Python Developer - Flexible Working Hours (All Genders)',b'The Recruitment 2.0 Group',"b'Berlin, Berlin, Germany'",b'https://de.linkedin.com/jobs/view/python-developer-flexible-working-hours-all-genders-at-the-recruitment-2-0-group-3581557992?refId=i8%2Bin7HV%2Fyp1o1K5yV%2F2uA%3D%3D&trackingId=fWwTfTckvx%2Fcpk3rV0n3%2Fw%3D%3D&position=24&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Python Software Engineer (w/m/d)',b'Next Kraftwerke',"b'Cologne, North Rhine-Westphalia, Germany'",b'https://de.linkedin.com/jobs/view/python-software-engineer-w-m-d-at-next-kraftwerke-3564915299?refId=i8%2Bin7HV%2Fyp1o1K5yV%2F2uA%3D%3D&trackingId=6ofy%2FqUWKce2ahP6xvlT1Q%3D%3D&position=25&pageNum=1&trk=public_jobs_jserp-result_search-card'
job_title,company_name,company_location,job_url
b'Software Development Python - Internship',b'emax digital',"b'Munich, Bavaria, Germany'",b'https://de.linkedin.com/jobs/view/software-development-python-internship-at-emax-digital-3584986126?refId=DWku5rsokqqvcRz%2FAtGOUQ%3D%3D&trackingId=lC%2FWuTb6ZPTgWWo9HT1e3w%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Graduate Software Developer (Python)',b'Qdrant',"b'Berlin, Berlin, Germany'",b'https://de.linkedin.com/jobs/view/graduate-software-developer-python-at-qdrant-3589271533?refId=DWku5rsokqqvcRz%2FAtGOUQ%3D%3D&trackingId=MR3wZ%2Fr6lvK43%2Bvy6MzNSA%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Backend Developer (Python)',b'Preisenergie',"b'Munich, Bavaria, Germany'",b'https://de.linkedin.com/jobs/view/backend-developer-python-at-preisenergie-3584975432?refId=DWku5rsokqqvcRz%2FAtGOUQ%3D%3D&trackingId=TY4GG8h4bqqcJZTpN7wPfw%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Senior Python Developer',b'payabl.',"b'Frankfurt, Hesse, Germany'",b'https://de.linkedin.com/jobs/view/senior-python-developer-at-payabl-3580760916?refId=DWku5rsokqqvcRz%2FAtGOUQ%3D%3D&trackingId=OSVU4C2LSeC9JDovkDToPg%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card'
"b'Full-Stack Software Engineer, Python'",b'Prestatech',"b'Berlin, Berlin, Germany'",b'https://de.linkedin.com/jobs/view/full-stack-software-engineer-python-at-prestatech-3590333176?refId=DWku5rsokqqvcRz%2FAtGOUQ%3D%3D&trackingId=Sc1CWx1YZQcV3s8bGWKM3w%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card'
"b'Junior Full Stack Developer, Python + React (m/f/d)'",b'Preisenergie',"b'Munich, Bavaria, Germany'",b'https://de.linkedin.com/jobs/view/junior-full-stack-developer-python-%2B-react-m-f-d-at-preisenergie-3584972413?refId=DWku5rsokqqvcRz%2FAtGOUQ%3D%3D&trackingId=3A6l%2B3xiP%2BnT0MXXzUJ99Q%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Python Developer',b'Grupo Norconsulting',"b'Berlin, Berlin, Germany'",b'https://de.linkedin.com/jobs/view/python-developer-at-grupo-norconsulting-3552019965?refId=DWku5rsokqqvcRz%2FAtGOUQ%3D%3D&trackingId=7F7xv3w6G8qzsKaon8ccJg%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Senior Python Engineer (hybrid)',b'BeamNG GmbH',"b'Bremen, Bremen, Germany'",b'https://de.linkedin.com/jobs/view/senior-python-engineer-hybrid-at-beamng-gmbh-3556938548?refId=DWku5rsokqqvcRz%2FAtGOUQ%3D%3D&trackingId=45fpBkAVvSJ116L69HjajQ%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Python Developer (m/w/d)',b'AlphaPet Ventures GmbH',"b'Munich, Bavaria, Germany'",b'https://de.linkedin.com/jobs/view/python-developer-m-w-d-at-alphapet-ventures-gmbh-3584976181?refId=DWku5rsokqqvcRz%2FAtGOUQ%3D%3D&trackingId=efyCy%2FjLLSIslq3P5%2FRWNw%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Python Developer (m/f/d)',b'sewts',"b'Munich, Bavaria, Germany'",b'https://de.linkedin.com/jobs/view/python-developer-m-f-d-at-sewts-3588022814?refId=DWku5rsokqqvcRz%2FAtGOUQ%3D%3D&trackingId=ttd2uaSkSx8GIPZVcbZNwg%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Python Developer with Odoo - remote work',b'Sowelo Consulting sp. z o.o. sp. k.',b'Germany',b'https://de.linkedin.com/jobs/view/python-developer-with-odoo-remote-work-at-sowelo-consulting-sp-z-o-o-sp-k-3555921003?refId=DWku5rsokqqvcRz%2FAtGOUQ%3D%3D&trackingId=TGotkQoaq9JsXqEBKYo3Lw%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Software developer:in Python',b'atene KOM GmbH',"b'Berlin, Berlin, Germany'",b'https://de.linkedin.com/jobs/view/software-developer-in-python-at-atene-kom-gmbh-3591923181?refId=DWku5rsokqqvcRz%2FAtGOUQ%3D%3D&trackingId=4rUPyuJfsjGEMn%2FkpzgUtQ%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Backend Engineer - Python',b'Memfault',"b'Berlin, Berlin, Germany'",b'https://de.linkedin.com/jobs/view/backend-engineer-python-at-memfault-3564019716?refId=DWku5rsokqqvcRz%2FAtGOUQ%3D%3D&trackingId=bxkKltqEvWHQzjh%2B03r1KA%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Senior Software Engineer (Open Source / Python)',b'dltHub',"b'Berlin, Berlin, Germany'",b'https://de.linkedin.com/jobs/view/senior-software-engineer-open-source-python-at-dlthub-3590337317?refId=DWku5rsokqqvcRz%2FAtGOUQ%3D%3D&trackingId=oHT3WoHmTLo7rvmJr8ofqw%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Junior Software Developer (m/w/d)',b'Panther Pricing',"b'Frankfurt am Main, Hesse, Germany'",b'https://de.linkedin.com/jobs/view/junior-software-developer-m-w-d-at-panther-solutions-3586236946?refId=DWku5rsokqqvcRz%2FAtGOUQ%3D%3D&trackingId=2dT10MvyYT1ZdTRTb7PBiQ%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Python Backend Developer (m/w/d)',b'TEMPTON Group',"b'Cologne, North Rhine-Westphalia, Germany'",b'https://de.linkedin.com/jobs/view/python-backend-developer-m-w-d-at-tempton-3577038722?refId=DWku5rsokqqvcRz%2FAtGOUQ%3D%3D&trackingId=ezPcPSVZd2PyaKglFuljvg%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Software Engineer Python REMOTE (all genders)',b'AllocNow GmbH',b'Germany',b'https://de.linkedin.com/jobs/view/software-engineer-python-remote-all-genders-at-allocnow-gmbh-3574517462?refId=DWku5rsokqqvcRz%2FAtGOUQ%3D%3D&trackingId=r9vCek81wR5whQATE4yfvQ%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Data Engineer (English speaking)',b'MobiLab Solutions GmbH',"b'Cologne, North Rhine-Westphalia, Germany'",b'https://de.linkedin.com/jobs/view/data-engineer-english-speaking-at-mobilab-solutions-gmbh-3584976512?refId=DWku5rsokqqvcRz%2FAtGOUQ%3D%3D&trackingId=KqBQxgT6Tvr1RQnWu%2B416g%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Backend Engineer - Python',b'Buddywise',"b'Berlin, Berlin, Germany'",b'https://de.linkedin.com/jobs/view/backend-engineer-python-at-buddywise-3567534871?refId=DWku5rsokqqvcRz%2FAtGOUQ%3D%3D&trackingId=HVar9V7SnyLEwBzH6VvVsw%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Fullstack Developer* mit Python Superpower // 100% Remote // 85.000\xe2\x82\xac (*m/w/d)',b'NXT Hero',b'Germany',b'https://de.linkedin.com/jobs/view/fullstack-developer-mit-python-superpower-100%25-remote-85-000%E2%82%AC-m-w-d-at-nxt-hero-3589268995?refId=DWku5rsokqqvcRz%2FAtGOUQ%3D%3D&trackingId=oDQuVIEZs2X%2F2lhUlroDvw%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Python Backend Developer (m/f/d)',b'Vantis',"b'Munich, Bavaria, Germany'",b'https://de.linkedin.com/jobs/view/python-backend-developer-m-f-d-at-vantis-3569801376?refId=DWku5rsokqqvcRz%2FAtGOUQ%3D%3D&trackingId=sSbk%2F4vG3nt%2BZn2By9oF9Q%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Python Senior Backend Engineer (m/f/d)',b'Y42',"b'Berlin, Germany'",b'https://de.linkedin.com/jobs/view/python-senior-backend-engineer-m-f-d-at-y42-3585539171?refId=DWku5rsokqqvcRz%2FAtGOUQ%3D%3D&trackingId=5ZB9o5AkbPGBNEA1kv5HDA%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'(Senior) QA Automation Engineer - Python with Selenium (gn)',b'MEDWING',"b'Berlin, Berlin, Germany'",b'https://de.linkedin.com/jobs/view/senior-qa-automation-engineer-python-with-selenium-gn-at-medwing-3590346128?refId=DWku5rsokqqvcRz%2FAtGOUQ%3D%3D&trackingId=PfVcSKJCwEHL2nItvNZlxg%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Backend Developer (all genders)',b'pickshare',"b'Dortmund, North Rhine-Westphalia, Germany'",b'https://de.linkedin.com/jobs/view/backend-developer-all-genders-at-pickshare-3589265681?refId=DWku5rsokqqvcRz%2FAtGOUQ%3D%3D&trackingId=jVuiwjOV8DFumL8K7BDQHg%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Software Engineer Python (all genders)',b'AllocNow GmbH',"b'Bonn, North Rhine-Westphalia, Germany'",b'https://de.linkedin.com/jobs/view/software-engineer-python-all-genders-at-allocnow-gmbh-3584975452?refId=DWku5rsokqqvcRz%2FAtGOUQ%3D%3D&trackingId=Wt75pIAsnSpNz%2B8WR0687Q%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card'
b'Python Developer/in (m/w/d)',b'DNS:NET Internet Service GmbH',"b'Berlin, Berlin, Germany'",b'https://de.linkedin.com/jobs/view/python-developer-in-m-w-d-at-dns-net-internet-service-gmbh-3588702357?refId=be8XIAiLm6jYlxXrySia%2BQ%3D%3D&trackingId=53hLMWgebpO0wynqolu%2BdQ%3D%3D&position=1&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'(Junior) Data Engineer (w/m/d)',b'WISAG',"b'Frankfurt am Main, Hesse, Germany'",b'https://de.linkedin.com/jobs/view/junior-data-engineer-w-m-d-at-wisag-3586571800?refId=be8XIAiLm6jYlxXrySia%2BQ%3D%3D&trackingId=L95j%2BlUHQPRW0WySRDw%2BZQ%3D%3D&position=2&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Python Developer (m/w/x)',b'roastmarket',"b'Frankfurt, Hesse, Germany'",b'https://de.linkedin.com/jobs/view/python-developer-m-w-x-at-roastmarket-3577552898?refId=be8XIAiLm6jYlxXrySia%2BQ%3D%3D&trackingId=jEHnvquT0HX0j5sczlX%2FaA%3D%3D&position=3&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Fullstack Developer* mit Python Superpower // 100% Remote // 85.000\xe2\x82\xac (*m/w/d)',b'NXT Hero',b'Germany',b'https://de.linkedin.com/jobs/view/fullstack-developer-mit-python-superpower-100%25-remote-85-000%E2%82%AC-m-w-d-at-nxt-hero-3589268995?refId=be8XIAiLm6jYlxXrySia%2BQ%3D%3D&trackingId=WeVPAybA39KZ%2Fd5oBwCtfg%3D%3D&position=4&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Senior Django / Python Developer',b'Divio Technologies AB',"b'Berlin, Berlin, Germany'",b'https://de.linkedin.com/jobs/view/senior-django-python-developer-at-divio-technologies-ab-3590302538?refId=be8XIAiLm6jYlxXrySia%2BQ%3D%3D&trackingId=5U4EBp4oXQSaxLufIOJ19A%3D%3D&position=5&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Python Developer (m/w/x)',b'K-tronik GmbH',"b'Munich, Bavaria, Germany'",b'https://de.linkedin.com/jobs/view/python-developer-m-w-x-at-k-tronik-gmbh-3579727322?refId=be8XIAiLm6jYlxXrySia%2BQ%3D%3D&trackingId=1sLcClsWdWJvUGW2FfOSTA%3D%3D&position=6&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Python Developer',b'smart IoT',"b'Essen, North Rhine-Westphalia, Germany'",b'https://de.linkedin.com/jobs/view/python-developer-at-smart-iot-3589815797?refId=be8XIAiLm6jYlxXrySia%2BQ%3D%3D&trackingId=NbJZCDEMWb5tYGbAN3sGZA%3D%3D&position=7&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'( Data / Analytics / BI ) Engineer',b'GoPuls',"b'Berlin, Germany'",b'https://de.linkedin.com/jobs/view/data-analytics-bi-engineer-at-gopuls-3588708289?refId=be8XIAiLm6jYlxXrySia%2BQ%3D%3D&trackingId=z7vjkJWQa%2BK2fCUNvoCDpA%3D%3D&position=8&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Junior Fullstack Developer Python/SQL \xe2\x80\x93 Supply Chain (m/w/d)',b'flaschenpost SE',"b'M\xc3\xbcnster, North Rhine-Westphalia, Germany'",b'https://de.linkedin.com/jobs/view/junior-fullstack-developer-python-sql-%E2%80%93-supply-chain-m-w-d-at-flaschenpost-se-3584591239?refId=be8XIAiLm6jYlxXrySia%2BQ%3D%3D&trackingId=JE60NVZP1c%2Fkeab50mfD3Q%3D%3D&position=9&pageNum=1&trk=public_jobs_jserp-result_search-card'
b'Junior Web-Developer*in (m/w/d)',b'Collective Brain',"b'Hamburg, Hamburg, Germany'",b'https://de.linkedin.com/jobs/view/junior-web-developer-in-m-w-d-at-collective-brain-3589270914?refId=be8XIAiLm6jYlxXrySia%2BQ%3D%3D&trackingId=hgZn3wBQKVd3FhLnifl%2BTA%3D%3D&position=10&pageNum=1&trk=public_jobs_jserp-result_search-card'
"b'Software Engineer, Python/Go'",b'AssemblyAI',"b'Berlin, Germany'",b'https://de.linkedin.com/jobs/view/software-engineer-python-go-at-assemblyai-3571417113?refId=be8XIAiLm6jYlxXrySia%2BQ%3D%3D&trackingId=8qnsjX0Q5qdhTLwCKslvNA%3D%3D&position=11&pageNum=1&trk=public_jobs_jserp-result_search-card'
